id,name,description,single_category,description_ko,single_category_ko
b5daf920-8f69-4603-9ccb-1d7f2b77656e,Razor,Razor for every bathroom,beauty|grooming,모든 욕실용 면도기,뷰티|그루밍
9b5c3853-6fd8-485b-8448-2a4fdabcbb69,Halloween Skeleton,A must-have for that fanciful day loved by all,seasonal|halloween,모두에게 사랑받는 기발한 날을 위한 머스트해브 아이템,계절|할로윈
4d50853d-a606-4a90-914b-e04c1b405725,Keyboard,This keyboard will delight the most demanding musician,instruments|keys,이 키보드는 가장 까다로운 뮤지션도 만족시킬 것입니다.,계측기|키
1deee92a-3441-4b96-a91a-5ae5f705963e,Acoustic Drum,This acoustic drum will delight the most demanding musician,instruments|percussion,이 어쿠스틱 드럼은 가장 까다로운 뮤지션도 만족시킬 것입니다,악기|타악기
b101a661-1448-4331-b2a3-42ea72442d13,Alarm Clock,This alarm clock will keep you on time,homedecor|clock,이 알람 시계를 사용하면 시간을 잘 알 수 있습니다.,홈 데코 | 시계
e14a7ad9-9054-4abd-90f6-9b78fd10f5e3,Acoustic Drum,This acoustic drum is perfect for amateur and professional musicians,instruments|percussion,이 어쿠스틱 드럼은 아마추어 및 전문 뮤지션에게 적합합니다.,악기|타악기
336ab80b-95c7-4290-97cb-f4d7744cc26e,Light Gray Sneakers,An all-around fashionable pair of light gray sneakers,footwear|sneaker,어디에나 어울리는 패셔너블한 라이트 그레이 스니커즈,신발|스니커즈
d3aac0e7-9b01-494a-82e3-5da750664f38,Christmas Ornament,A must-have for the holidays,seasonal|christmas,휴일을 위한 머스트해브 아이템,계절의|크리스마스
aee3290c-fe89-4606-916f-b59867dbcf04,Morrocan Cuisine,Learn to cook Morrocan cuisine with these easy recipes,books|cooking,이 쉬운 레시피로 모로코 요리를 만드는 법을 배워보세요,책|요리
6b229d13-22a7-44d3-a13c-fd98dda49217,15 Piece Makeup Brush Set with Fold Up Leather Case,A great selection of makeup brushes; look good just carrying it around!,beauty|grooming,다양한 메이크업 브러쉬; 들고 다니는 것만으로도 멋집니다!,뷰티|그루밍
8cd7ffe0-a8a6-45b1-8d1f-bf731c9cd17b,Breathable Socks,Your game will improve with these breathable socks,apparel|socks,이 통기성 좋은 양말과 함께라면 경기 실력이 향상됩니다.,의복|양말
a0fed439-c8dd-46c0-8879-794d8fe8b632,Dark Gray Dresser,Unsurpassed dark gray dresser with lots of drawers is a must-have,furniture|dressers,서랍이 많은 탁월한 짙은 회색 옷장은 필수품입니다.,가구|옷장
ae9a56ef-5dca-4ee9-b671-aaac2521613e,Knife,This knife is a must-have for your toolbox,tools|knife,이 칼은 도구 상자에 꼭 필요한 제품입니다.,도구|나이프
d24d73d1-2c7e-4fe8-abe7-88de2c2bca51,Cool Glasses,These cool glasses for women are perfect everywhere,accessories|glasses,이 멋진 여성용 안경은 어디에나 잘 어울립니다.,액세서리|안경
31efcfea-47d6-43f3-97f7-2704a5397e22,Gainsboro Sneakers,Ultrahip pair of gainsboro sneakers for walking in a new city,footwear|sneaker,새로운 도시를 걸을 수 있는 울트라힙 게인즈버러 스니커즈,신발|스니커즈
80795911-b1da-44cc-91c6-d6e320068cbb,Milk,This milk is fresh from our dairy farms,groceries|dairy,이 우유는 낙농장에서 신선하게 생산됩니다.,식료품|유제품
bfbd28d2-d351-4a21-b799-9ba6a74c7b96,Elegant Ceramic Bowl,This elegant ceramic bowl is a must-have,housewares|bowls,이 우아한 도자기 그릇은 필수품입니다.,가정용품|그릇
2494d3bb-abf7-4a6f-b9fd-56eff8edc1da,Pots Set,Ideal for every kitchen,housewares|kitchen,모든 주방에 적합,가정용품|부엌
49ac9399-751f-451d-a21c-5d8b6f29354f,Dapper Belt,Dapper belt for all occasions,accessories|belt,모든 상황에 적합한 대퍼 벨트,액세서리|벨트
b44343a2-6f82-41b1-b052-52e63b6ad844,Drought-Resistant Indoor Plant,Drought-resistant indoor plant delivered fresh and vibrant from our growers,floral|plant,재배자로부터 신선하고 활기차게 전달되는 가뭄에 강한 실내 식물,플로랄|식물
e5e842c6-9d8e-4940-a245-a0f02a5552ad,Black Heels,Pair of black heels for women,footwear|formal,여성용 블랙 힐 한 켤레,신발|정장
b455a03d-a326-4d34-b45b-c2d44ae46dc6,Dark Gray Chair,Enjoy this soft dark gray dining chair,furniture|chairs,이 부드러운 짙은 회색 식당 의자를 즐기십시오,가구|의자
e159b541-4718-437b-92fe-d6f4892dffd8,Modish Socks,Modish and colorful socks,apparel|socks,모던하고 컬러풀한 양말,의복|양말
d062cb1b-09de-4b7f-bfd3-b0136c87266b,Dark Khaki Backpack,This dark khaki backpack for men is unsurpassed for exploring far and wide,accessories|backpack,이 다크 카키 남성용 백팩은 먼 곳을 탐험하기에 더할 나위 없이 좋습니다.,액세서리|배낭
96596821-ee6c-43ef-849d-44a305d745ae,Dark Olive Green Jacket,This dark olive green jacket for women is perfect for the city,apparel|jacket,이 여성용 짙은 올리브 그린 재킷은 도시에 딱 맞습니다.,의복|재킷
28762499-dd36-4b23-96d3-db3eeeaed548,Perfect grey sofa,"Comfy, warm, and nice.",furniture|sofas,편하고 따뜻하고 좋아요.,가구|소파
471622d6-3300-4591-816b-ab8487e70274,Coffee Maker,A must-have for your kitchen,housewares|kitchen,주방을 위한 머스트해브 아이템,가정용품|부엌
a9d41cae-8d0b-40e9-b198-d18dc0b81158,Christmas Ornament,A must-have for the holidays,seasonal|christmas,휴일을 위한 머스트해브 아이템,계절의|크리스마스
2a68a810-b819-4d5c-9c13-c43be2eba3c4,Rattan Basket,This rattan basket is a must-have for your home decor,homedecor|decorative,이 등나무 바구니는 실내 장식에 꼭 필요한 필수품입니다.,홈 데코|데코레이션
952413d6-ecea-4a6e-87e7-f33103ce8b29,Easter Decoration,A favorite for early April,seasonal|easter,4월 초에 가장 인기 있는 제품,계절의|부활절
a4e927f7-53bb-4f85-9284-26d150330d59,Ultrachic Sandals,This ultrachic pair of sandals for woman is perfect for the summer,footwear|sandals,이 여성용 울트라 시크 샌들은 여름에 딱 맞습니다.,신발|샌들
122f738a-92c6-479c-9bd7-c45b17bf0417,Groovy Scarf,Groovy scarf for men,apparel|scarf,남성용 그루비 스카프,의복|스카프
0d354dd4-ebd3-4787-8c9f-dd75f6f401a4,Valentine Chocolates,Be sure to order early for that special day,seasonal|valentine,특별한 날을 위해 일찍 주문하세요,계절|발렌타인
3525bbf7-dc07-4b4f-b0e7-5874f564655c,Acoustic Drum,This acoustic drum is perfect for amateur and professional musicians,instruments|percussion,이 어쿠스틱 드럼은 아마추어 및 전문 뮤지션에게 적합합니다.,악기|타악기
e841f219-7a7c-4509-bfe2-c13239950051,Pristine Blue Denim Jacket,Cool casual jacket for women for all seasons,apparel|jacket,사계절 내내 입을 수 있는 멋진 여성용 캐주얼 재킷,의복|재킷
1d584a1e-5523-4af1-b9ef-9708bed8da39,White Plates,A must-have for your kitchen,housewares|kitchen,주방을 위한 머스트해브 아이템,가정용품|부엌
f8e5aca7-17a9-49ca-afb1-19d637e90cd8,Cocktail Glass,A must-have for your kitchen,housewares|kitchen,주방을 위한 머스트해브 아이템,가정용품|부엌
23f376ce-62ac-40e0-ac3a-3db18b902780,Oysters,"Delish oysters, always sourced sustainably",groceries|seafood,항상 지속 가능한 방식으로 공급되는 맛있는 굴,식료품|해산물
dff3f75f-838d-4b4d-9c7c-cee7ae2aac10,Brown Shoes,Pair of brown formal shoes for men,footwear|formal,남성용 갈색 정장 신발 한 켤레,신발|정장
dd8299a1-8752-458d-9f24-3cd26147e7c8,Dark Slate Gray Sofa,This upscale dark slate gray sofa will be the highlight of any room,furniture|sofas,이 고급 다크 슬레이트 그레이 소파는 모든 방의 하이라이트가 될 것입니다.,가구|소파
b947ee58-a7e7-40bf-9926-42a445f3480f,Kettle,A must-have for your kitchen,housewares|kitchen,주방을 위한 머스트해브 아이템,가정용품|부엌
9b7c2e0c-ad9d-4269-a904-f5a948b46f66,Swell Glasses,Swell glasses for men,accessories|glasses,남성용 스웰 안경,액세서리|안경
766b6412-c63e-44de-b1ec-a457ca39d48d,Wedding Bouquet,Wedding bouquet grown sustainably on our organic farms,floral|bouquet,유기농 농장에서 지속 가능한 방식으로 재배한 웨딩 부케,꽃무늬|꽃다발
fb25a396-0a15-4a43-816c-ba79cad09621,Sparkly Heels,Pair of sparkly heels for women,footwear|formal,여성용 스파클리 힐 한 켤레,신발|정장
98d69241-7b11-46cf-94c9-8adc28ef1956,Performance Socks,Performance socks for all sport activities,apparel|socks,모든 스포츠 활동에 적합한 퍼포먼스 양말,의복|양말
4cf78f85-4200-469c-b7b9-05c93770bf44,Christmas Ornament,A favorite for the holidays,seasonal|christmas,휴일에 가장 좋아하는 제품,계절의|크리스마스
e30ac0a3-8fbc-446a-a97c-4efff7c00c54,Christmas Wreath,Christmas wreath grown sustainably on our organic farms,floral|wreath,유기농 농장에서 지속 가능한 방식으로 재배된 크리스마스 화환,꽃무늬|화환
a15e69d5-0765-4be4-8932-cf006edeff0c,Beef,Our beef is organic and raised sustainably,groceries|meat,우리 쇠고기는 유기농이며 지속 가능한 방식으로 재배됩니다.,식료품|고기
0e2fdf0e-a5cd-424e-b58f-aa5ab24ab903,Easter Plastic Egg,A favorite for early April,seasonal|easter,4월 초에 가장 인기 있는 제품,계절의|부활절
7b5edb22-174f-434b-8255-2056ddeb095a,Halloween Sign,Be sure to order early in October,seasonal|halloween,10월 초에 꼭 주문하세요,계절|할로윈
e0902ea2-9c81-4049-b933-aedf709911a1,Lilies Arrangement,Lilies arrangement delivered fresh and vibrant from our growers,floral|arrangement,재배자로부터 신선하고 생동감 넘치는 백합 꽃꽂이 제공,플로랄|어레인지먼트
8a740ed4-b238-4131-b654-1e031c1ae7c6,Brown Boots,Unrivaled pair of brown boots,footwear|boot,타의 추종을 불허하는 브라운 부츠,신발|부츠
838c1bd8-b433-4eba-aec6-34255db327dc,Camera,This camera is perfect for capturing those special moments,electronics|camera,이 카메라는 특별한 순간을 포착하기에 완벽합니다.,전자제품|카메라
6bd33faa-9715-4f07-8858-bd509954b0b1,Christmas Wreath,A favorite for the holidays,seasonal|christmas,휴일에 가장 좋아하는 제품,계절의|크리스마스
e06f53cd-7776-41ce-9f7a-a88986192e24,Goldenrod Armchair,Modish goldenrod armchair for any room,furniture|chairs,모든 객실에 어울리는 모디쉬 골든로드 암체어,가구|의자
5561690b-254e-4c4c-8ae1-4642e400e18d,Beef,Our beef is raised sustainably by our farmers,groceries|meat,우리 소고기는 농부들이 지속 가능한 방식으로 기르고 있습니다.,식료품|고기
7859ff06-a36e-4f37-b3af-ab1e0d0a6a73,Christmas Figurines,A must-have for the holidays,seasonal|christmas,휴일을 위한 머스트해브 아이템,계절의|크리스마스
c6d7f153-e5a7-4168-a2f0-7471520e3f00,Freestanding Glass Makeup Mirror,Do your makeup properly! Don't make a big mess like someone else we know!,homedecor|bedroom,메이크업을 제대로 하세요!우리가 아는 사람처럼 엉망진창으로 만들지 마세요!,홈 데코 | 침실
5af0136a-862b-42fa-a127-958a8bbd2167,Funky Glasses,These funky glasses for women are perfect everywhere,accessories|glasses,이 펑키 여성용 안경은 어디에나 잘 어울립니다.,액세서리|안경
fe5eeda8-c467-4e01-bf14-1b72b6f538ca,Groovy Glasses,These groovy glasses for women are perfect everywhere,accessories|glasses,이 멋진 여성용 안경은 어디에나 잘 어울립니다.,액세서리|안경
072ded32-2903-4f35-9f28-d6284c5f5605,Charger Plates,Ideal for every kitchen,housewares|kitchen,모든 주방에 적합,가정용품|부엌
94542b68-2d27-4095-a751-ac98ca5e81b6,Keyboard,This keyboard will delight the most demanding musician,instruments|keys,이 키보드는 가장 까다로운 뮤지션도 만족시킬 것입니다.,계측기|키
a496dd39-cc75-413e-8272-c81184ea5f2d,Easter Candy,A favorite for early April,seasonal|easter,4월 초에 가장 인기 있는 제품,계절의|부활절
31570597-0c5c-4eed-91c6-d40b2f7847b5,Table Lamp,This table lamp will enhance your home,homedecor|lighting,이 테이블 램프는 집을 더욱 돋보이게 해줄 것입니다,홈 데코|조명
b2d44b10-c317-49cc-acb3-4bf9e5af8a74,Multicolor Checkered Shirt,Casual shirt for men of all ages,apparel|shirt,모든 연령대의 남성을 위한 캐주얼 셔츠,의류|셔츠
f51fb444-2d3a-4f88-bda3-667114177172,Sublime Scarf,Sublime scarf for women,apparel|scarf,서브라임 여성 스카프,의복|스카프
7aa5ac4f-7801-4d7c-bc34-df4133fb2df7,Trendy Tee,Casual tee for men,apparel|shirt,남성 캐주얼 티셔츠,의류|셔츠
a4ea1f55-4f9e-4efa-ab32-343676b69593,Eye Care Set - Sparkle Gloss Eyes and Lashes,Your eyes will dazzle and gloss and shine and fizz pop.,beauty|grooming,눈은 눈부시게 빛나고 빛나고 반짝거릴 것입니다.,뷰티|그루밍
47d8c359-0366-4550-ac11-c359f35302d4,Halloween Wreath,Be sure to order early in October,seasonal|halloween,10월 초에 꼭 주문하세요,계절|할로윈
3b3193de-6fa5-43e1-a322-50cf043d9480,Dark Slate Gray Sneakers,An all-around venturous pair of dark slate gray sneakers,footwear|sneaker,모험심이 넘치는 다크 슬레이트 그레이 스니커즈,신발|스니커즈
e6e72b3e-0d71-43d3-90e3-a49d5e3ff1e8,Dark Olive Green Dresser,Incomparable dark olive green dresser with lots of drawers is a must-have,furniture|dressers,서랍이 많은 비교할 수 없는 짙은 올리브 그린 드레서는 필수품입니다.,가구|옷장
b3ac3191-20ee-491c-8a24-42e0889152ef,Toothbrush,Soft toothbrush for everyday use,beauty|grooming,매일 사용할 수 있는 부드러운 칫솔,뷰티|그루밍
0987bfa1-0a23-4b90-8882-8a6e9bd91e24,Prawn curry,Juicy prawns with spicy sauce and rice,food service|seafood,매콤한 소스와 밥을 곁들인 육즙이 풍부한 새우,식품 서비스|해산물
a56308af-abd2-41a0-9cf3-b4a040fd8d3f,Easter Chocolate Egg,A must-have for April,seasonal|easter,4월의 머스트해브 아이템,계절의|부활절
f2fdac3f-e508-4f6b-9954-fe85374f747a,Tan Rectangular Cushion,This tan rectangular cushion is a must-have for your house,homedecor|cushion,이 황갈색 직사각형 쿠션은 집에 꼭 필요한 제품입니다.,홈 데코|쿠션
aa58a794-9f14-404a-b800-e48d1fcdb3c8,Dazzling Ceramic Bowl,This dazzling ceramic bowl is a must-have,housewares|bowls,이 눈부신 도자기 그릇은 필수품입니다,가정용품|그릇
39945ad0-57c9-4c28-a69c-532d5d167202,Makeup Brushes,Makeup brushes for every bathroom,beauty|grooming,모든 욕실용 메이크업 브러쉬,뷰티|그루밍
31e38e25-f6be-43de-a7d1-facbc1f1529b,Dapper Glasses,These dapper glasses for men are unparalleled,accessories|glasses,이 매력적인 남성용 안경은 타의 추종을 불허합니다,액세서리|안경
8b44da10-1133-48e5-b1a6-4f081e46a150,Apples,This delish fruit is everyone's favorite,groceries|fruits,이 맛있는 과일은 모두가 좋아하는 과일입니다,식료품|과일
fec114d1-6db3-41e3-a608-fc59313954c5,Croissant,Croissant made fresh daily in our kitchens,groceries|bakery,매일 주방에서 신선하게 만드는 크로와상,식료품|빵집
cd78672a-0a5e-4931-ace1-2f2abb90b720,Valentine Stuffed Pandabear,Be sure to order early for that special day,seasonal|valentine,특별한 날을 위해 일찍 주문하세요,계절|발렌타인
69f506f5-61ae-4a62-8e65-8a41386c1995,Dandyish Bracelet,This bracelet for men is sure to show a vibrant personality,jewelry|bracelet,이 남성용 팔찌는 활기찬 개성을 보여줄 것입니다.,보석|팔찌
473d51cf-979d-4680-9ebb-542888f08472,Taper Candle,This taper candle is a must-have for the lighting of your home,homedecor|lighting,이 테이퍼 캔들은 집 조명에 꼭 필요한 제품입니다.,홈 데코|조명
073c7282-51c3-4a6e-a27a-2a166d817cf6,Wall Clock,This wall clock will keep you on time,homedecor|clock,이 벽시계는 시간을 잘 지켜줄 거예요,홈 데코 | 시계
370e97e4-d355-4e01-a1c3-e3ffdd696ec4,Christmas Ornament,A must-have for the holidays,seasonal|christmas,휴일을 위한 머스트해브 아이템,계절의|크리스마스
316d4b5e-6b0a-407e-8eb8-174eca95dc65,Striped Tee,Funky casual tee for women,apparel|shirt,여성용 펑키 캐주얼 티셔츠,의류|셔츠
